tensor_id,layer_name,shannon_entropy,renyi_entropy,tsallis_entropy,local_entropy_mean,local_entropy_std,local_entropy_min,local_entropy_max,residual_entropy,entropy_stability,normalized_entropy,entropy_percentile
123,model.layers.13.mlp.up_proj.weight,7.743751525878906,7.579089641571045,0.9947704076766968,7.344199326270345,0.09129794673841511,5.10697078704834,7.547702789306641,7.437779903411865,0.0,0.9679689407348633,0.6218905472636815
124,model.layers.13.mlp.down_proj.weight,7.741115093231201,7.574561595916748,0.9947539567947388,7.338968458458442,0.1021892528689885,6.042696475982666,7.550072193145752,7.436509132385254,0.0,0.9676393866539001,0.572139303482587
125,model.layers.13.input_layernorm.weight,5.954665184020996,5.541753768920898,0.9785332679748535,5.919519662857056,0.05340955327562798,5.877303123474121,6.008081436157227,6.070301055908203,0.0059452056884765625,0.7443331480026245,0.23383084577114427
126,model.layers.13.post_attention_layernorm.weight,5.247398376464844,4.839774131774902,0.9650793075561523,5.154736161231995,0.050505814579837785,5.084756851196289,5.22299861907959,5.94778299331665,0.0,0.6559247970581055,0.12935323383084577
127,model.layers.14.self_attn.q_proj.weight,7.736745834350586,7.56702995300293,0.9947265386581421,7.338097108411603,0.07495631732992439,6.666864395141602,7.513182640075684,7.433237075805664,0.0,0.9670932292938232,0.5323383084577115
128,model.layers.14.self_attn.k_proj.weight,7.728961944580078,7.5551676750183105,0.9946829676628113,7.33154078759253,0.0762638372180186,6.98196268081665,7.480268478393555,7.437532424926758,0.0,0.9661202430725098,0.44776119402985076
129,model.layers.14.self_attn.v_proj.weight,7.712061882019043,7.521233558654785,0.9945564270019531,7.314210028387606,0.09571887011030689,6.835092544555664,7.482059478759766,7.42707633972168,0.0,0.9640077352523804,0.3482587064676617
130,model.layers.14.self_attn.o_proj.weight,7.755065441131592,7.599520683288574,0.9948439598083496,7.358703845879063,0.05805619850566559,6.972702980041504,7.543954849243164,7.4516472816467285,0.0,0.969383180141449,0.7860696517412935
131,model.layers.14.mlp.gate_proj.weight,7.740912914276123,7.574378967285156,0.9947533011436462,7.339676915837282,0.09599552412401947,6.081786155700684,7.553447723388672,7.436428546905518,0.0,0.9676141142845154,0.5621890547263682
132,model.layers.14.mlp.up_proj.weight,7.741522789001465,7.574615001678467,0.9947541952133179,7.341487467288971,0.09019367391311597,6.296730041503906,7.548874855041504,7.439305305480957,0.0,0.9676903486251831,0.5771144278606966
133,model.layers.14.mlp.down_proj.weight,7.736623287200928,7.566524982452393,0.994724690914154,7.334286476993426,0.10897229469103534,5.6050310134887695,7.535536766052246,7.430185317993164,0.0,0.967077910900116,0.5174129353233831
134,model.layers.14.input_layernorm.weight,5.873551845550537,5.488586902618408,0.9777274131774902,5.970317482948303,0.15799798758012376,5.767526626586914,6.201226234436035,5.99860954284668,0.0,0.7341939806938171,0.22388059701492538
135,model.layers.14.post_attention_layernorm.weight,5.24031400680542,4.821879863739014,0.9646434783935547,5.140499711036682,0.05517101567404378,5.050005912780762,5.197875022888184,5.880911827087402,0.08063268661499023,0.6550392508506775,0.12437810945273632
136,model.layers.15.self_attn.q_proj.weight,7.723653793334961,7.542787075042725,0.994637131690979,7.324668504763395,0.08539458150120198,6.692704200744629,7.53875732421875,7.425444602966309,0.0,0.9654567241668701,0.3880597014925373
137,model.layers.15.self_attn.k_proj.weight,7.724575042724609,7.546439170837402,0.9946507215499878,7.326141393743455,0.08625172649637446,6.806583404541016,7.508445739746094,7.431768417358398,0.0,0.9655718803405762,0.4079601990049751
138,model.layers.15.self_attn.v_proj.weight,7.634202480316162,7.374515056610107,0.9939737319946289,7.213487294502556,0.22046350971536902,6.32789421081543,7.482550621032715,7.356340408325195,0.0,0.9542753100395203,0.26865671641791045
139,model.layers.15.self_attn.o_proj.weight,7.761621475219727,7.6113739013671875,0.9948861598968506,7.357837870833464,0.0639012344212715,6.772886753082275,7.537206649780273,7.4598259925842285,0.0,0.9702026844024658,0.9552238805970149
140,model.layers.15.mlp.gate_proj.weight,7.744255065917969,7.580508232116699,0.9947755336761475,7.344730146356266,0.08193326454992361,6.180606365203857,7.547886371612549,7.439315319061279,0.0,0.9680318832397461,0.6318407960199005
141,model.layers.15.mlp.up_proj.weight,7.745096683502197,7.581656455993652,0.9947797060012817,7.347120166459883,0.07515782662308305,6.409319877624512,7.552618026733398,7.442943572998047,0.0,0.9681370854377747,0.6368159203980099
142,model.layers.15.mlp.down_proj.weight,7.742920875549316,7.577723503112793,0.9947654604911804,7.341641854960471,0.10262716420094166,5.996860027313232,7.543551445007324,7.438106536865234,0.0,0.9678651094436646,0.6119402985074627
143,model.layers.15.input_layernorm.weight,5.871529579162598,5.487660884857178,0.9777131080627441,6.010790109634399,0.23384474797070673,5.742256164550781,6.386153221130371,6.364837646484375,0.0,0.7339411973953247,0.21890547263681592
144,model.layers.15.post_attention_layernorm.weight,4.937010765075684,4.516735076904297,0.9563155174255371,4.841840624809265,0.06943313290482511,4.735489845275879,4.924966812133789,5.357967853546143,0.0,0.6171263456344604,0.05970149253731343
145,model.layers.16.self_attn.q_proj.weight,7.725732326507568,7.545851707458496,0.9946485161781311,7.322836012579501,0.11342584357396673,6.013249397277832,7.549750804901123,7.423081398010254,0.0,0.965716540813446,0.417910447761194
146,model.layers.16.self_attn.k_proj.weight,7.73415994644165,7.565166473388672,0.9947196841239929,7.335703368298709,0.07526655796410293,6.950499534606934,7.504369258880615,7.44680118560791,0.0,0.9667699933052063,0.4925373134328358
147,model.layers.16.self_attn.v_proj.weight,7.7227582931518555,7.543733596801758,0.9946407079696655,7.329637525603175,0.06263632913819701,7.1006340980529785,7.468563079833984,7.4287824630737305,0.0,0.9653447866439819,0.3781094527363184
148,model.layers.16.self_attn.o_proj.weight,7.759137153625488,7.606858730316162,0.994870126247406,7.361781750107184,0.057839865387731296,6.861664295196533,7.5400543212890625,7.45111608505249,0.0,0.969892144203186,0.8855721393034826
149,model.layers.16.mlp.gate_proj.weight,7.750740051269531,7.591955661773682,0.9948168396949768,7.351681341332468,0.08006245484756741,6.312485694885254,7.560548305511475,7.445999622344971,0.0,0.9688425064086914,0.6865671641791045
150,model.layers.16.mlp.up_proj.weight,7.750648498535156,7.591599941253662,0.9948155879974365,7.3528451047075745,0.07356653846610992,6.204087734222412,7.556328773498535,7.448178291320801,0.0,0.9688310623168945,0.681592039800995
151,model.layers.16.mlp.down_proj.weight,7.742059230804443,7.5762224197387695,0.9947600364685059,7.3389641168019315,0.11763460942253103,5.751217842102051,7.558974266052246,7.440525054931641,0.0,0.9677574038505554,0.5920398009950248
152,model.layers.16.input_layernorm.weight,5.4505486488342285,5.03696870803833,0.9695405960083008,5.476659417152405,0.1613253913199525,5.328963279724121,5.749448776245117,5.720556259155273,0.0,0.6813185811042786,0.18407960199004975
153,model.layers.16.post_attention_layernorm.weight,4.867422580718994,4.4437785148620605,0.9540495872497559,4.784055113792419,0.05164019798337746,4.70890474319458,4.854831695556641,5.152469158172607,0.0476531982421875,0.6084278225898743,0.04477611940298507
154,model.layers.17.self_attn.q_proj.weight,7.733109474182129,7.5601701736450195,0.9947013854980469,7.334246084326878,0.07595654224879665,6.6048054695129395,7.512111663818359,7.433185577392578,0.0,0.9666386842727661,0.48258706467661694
155,model.layers.17.self_attn.k_proj.weight,7.723784446716309,7.542568683624268,0.9946363568305969,7.319206956773996,0.10982222206489232,6.60463809967041,7.516453742980957,7.424595832824707,0.0,0.9654730558395386,0.39303482587064675
156,model.layers.17.self_attn.v_proj.weight,7.7082037925720215,7.515045642852783,0.9945330619812012,7.308044243603945,0.08754838457336865,6.997474670410156,7.494831085205078,7.415045738220215,0.0,0.9635254740715027,0.3283582089552239
157,model.layers.17.self_attn.o_proj.weight,7.760832786560059,7.609985828399658,0.9948812127113342,7.365120512084104,0.054779786737086895,7.052546501159668,7.533004283905029,7.4508843421936035,0.0,0.9701040983200073,0.9353233830845771
158,model.layers.17.mlp.gate_proj.weight,7.757134914398193,7.6031365394592285,0.9948568940162659,7.358225140974603,0.08161256498159608,6.375879287719727,7.532727241516113,7.450804710388184,0.0,0.9696418642997742,0.835820895522388
159,model.layers.17.mlp.up_proj.weight,7.755058288574219,7.59910249710083,0.9948424696922302,7.356585672760213,0.07935525353273508,6.238328456878662,7.547821998596191,7.448616027832031,0.0,0.9693822860717773,0.7810945273631841
160,model.layers.17.mlp.down_proj.weight,7.751056671142578,7.592005252838135,0.9948170185089111,7.350283161102032,0.09913449687243146,5.479615211486816,7.544686317443848,7.448554515838623,0.0,0.9688820838928223,0.7064676616915423
161,model.layers.17.input_layernorm.weight,5.4409308433532715,4.969483852386475,0.9680819511413574,5.458268165588379,0.09115373597818612,5.321706771850586,5.566703796386719,5.662888050079346,0.005498409271240234,0.6801163554191589,0.1791044776119403
162,model.layers.17.post_attention_layernorm.weight,4.969478607177734,4.533556938171387,0.9568219184875488,4.873522520065308,0.006617183362865086,4.867185115814209,4.883333683013916,5.209413528442383,0.0,0.6211848258972168,0.06965174129353234
163,model.layers.18.self_attn.q_proj.weight,7.730894565582275,7.556819915771484,0.9946890473365784,7.333731292630546,0.0761069619434661,6.728480339050293,7.529733657836914,7.43255615234375,0.0,0.9663618206977844,0.46766169154228854
164,model.layers.18.self_attn.k_proj.weight,7.714812278747559,7.525402545928955,0.9945721626281738,7.308725154027343,0.11898432370385272,6.62320613861084,7.507998466491699,7.43019437789917,0.0,0.9643515348434448,0.3582089552238806
165,model.layers.18.self_attn.v_proj.weight,7.62740421295166,7.362855911254883,0.9939247965812683,7.204896568320692,0.2225267017502263,6.311319351196289,7.466567039489746,7.351983070373535,0.0,0.9534255266189575,0.25870646766169153
166,model.layers.18.self_attn.o_proj.weight,7.760239601135254,7.609138011932373,0.9948782324790955,7.3638851516880095,0.05853644104023499,6.597963333129883,7.524515628814697,7.457692623138428,0.0,0.9700299501419067,0.9104477611940298
167,model.layers.18.mlp.gate_proj.weight,7.760408401489258,7.608843803405762,0.9948771595954895,7.362895559307865,0.07132974481941647,6.060400485992432,7.548679351806641,7.453730583190918,0.0,0.9700510501861572,0.9203980099502488
168,model.layers.18.mlp.up_proj.weight,7.758679389953613,7.60626745223999,0.9948680400848389,7.361568526661193,0.06872640549485606,6.396771430969238,7.534441947937012,7.45146369934082,0.0,0.9698349237442017,0.8606965174129353
169,model.layers.18.mlp.down_proj.weight,7.756831169128418,7.602877616882324,0.9948559403419495,7.359177509619093,0.06799323647112397,6.128017425537109,7.560625076293945,7.4494194984436035,0.0,0.9696038961410522,0.8258706467661692
170,model.layers.18.input_layernorm.weight,5.538660526275635,5.054853439331055,0.9699158668518066,5.550435185432434,0.12622489957331387,5.422674179077148,5.760139465332031,5.800352096557617,0.0,0.6923325657844543,0.19402985074626866
171,model.layers.18.post_attention_layernorm.weight,4.8903679847717285,4.419888496398926,0.953282356262207,4.781029939651489,0.04016433899956001,4.734976291656494,4.844570636749268,4.982943058013916,0.0,0.6112959980964661,0.04975124378109453
172,model.layers.19.self_attn.q_proj.weight,7.728573799133301,7.552724361419678,0.9946739673614502,7.3287258291384205,0.08623687317404105,6.6134796142578125,7.532191276550293,7.430616855621338,0.0,0.9660717248916626,0.4427860696517413
173,model.layers.19.self_attn.k_proj.weight,7.703923225402832,7.508284091949463,0.994507372379303,7.29849380813539,0.13170010476911093,6.551975727081299,7.492058753967285,7.422820568084717,0.0,0.962990403175354,0.31343283582089554
174,model.layers.19.self_attn.v_proj.weight,7.7022881507873535,7.502612113952637,0.9944857358932495,7.302676623687148,0.09383720281322194,6.979736804962158,7.465854644775391,7.41378116607666,0.0,0.9627860188484192,0.30845771144278605
175,model.layers.19.self_attn.o_proj.weight,7.755372524261475,7.599573612213135,0.9948441386222839,7.360572841367684,0.05577640033637862,6.911470413208008,7.528417587280273,7.456686019897461,0.0,0.9694215655326843,0.7960199004975125
176,model.layers.19.mlp.gate_proj.weight,7.760992050170898,7.610166072845459,0.9948818683624268,7.3635086269033225,0.06512435128457528,6.397209644317627,7.574902057647705,7.4536519050598145,0.0,0.9701240062713623,0.945273631840796
177,model.layers.19.mlp.up_proj.weight,7.75947380065918,7.607402801513672,0.9948720335960388,7.362226351926273,0.06932729776729472,6.234361171722412,7.588385105133057,7.455018043518066,0.0,0.9699342250823975,0.900497512437811
178,model.layers.19.mlp.down_proj.weight,7.758213043212891,7.605325698852539,0.9948646426200867,7.3610003013163805,0.06257062040336298,6.415999412536621,7.5367279052734375,7.451850414276123,0.0,0.9697766304016113,0.8407960199004975
179,model.layers.19.input_layernorm.weight,5.401550769805908,4.881930828094482,0.9660849571228027,5.403029084205627,0.07502781567583182,5.279785633087158,5.464483737945557,5.639547348022461,0.0,0.6751938462257385,0.1691542288557214
180,model.layers.19.post_attention_layernorm.weight,4.140915393829346,3.4804866313934326,0.9104080200195312,4.042914092540741,0.03828648596779252,3.995176076889038,4.083217144012451,4.647623062133789,0.0,0.5176144242286682,0.01990049751243781
181,model.layers.20.self_attn.q_proj.weight,7.725111484527588,7.545154571533203,0.9946459531784058,7.322739395080134,0.1053482057129795,6.488588809967041,7.542359352111816,7.429039001464844,0.0,0.9656389355659485,0.4129353233830846
182,model.layers.20.self_attn.k_proj.weight,7.692269325256348,7.486563205718994,0.994424045085907,7.28294129204005,0.1417654629073594,6.506951332092285,7.508275032043457,7.410272598266602,0.0,0.9615336656570435,0.2885572139303483
183,model.layers.20.self_attn.v_proj.weight,7.743203163146973,7.577524185180664,0.9947647452354431,7.3486841497942805,0.05824803928596852,7.1707868576049805,7.484315395355225,7.443288803100586,0.0,0.9679003953933716,0.6169154228855721
184,model.layers.20.self_attn.o_proj.weight,7.763312339782715,7.614311218261719,0.9948965311050415,7.368257401976734,0.05361232333084007,7.005368232727051,7.537161350250244,7.457265377044678,0.0,0.9704140424728394,0.9751243781094527
185,model.layers.20.mlp.gate_proj.weight,7.76072883605957,7.60939359664917,0.9948791265487671,7.362835588568652,0.07419560854323434,5.4298481941223145,7.560638427734375,7.453850746154785,0.0,0.9700911045074463,0.9303482587064676
186,model.layers.20.mlp.up_proj.weight,7.7589874267578125,7.606502532958984,0.9948688745498657,7.361145276787945,0.07232612040713998,5.972539901733398,7.559609413146973,7.451835632324219,0.0,0.9698734283447266,0.8805970149253731
187,model.layers.20.mlp.down_proj.weight,7.754905700683594,7.599543571472168,0.9948440194129944,7.358178987167776,0.06574547330193252,6.433623790740967,7.567208290100098,7.448668003082275,0.0,0.9693632125854492,0.7761194029850746
188,model.layers.20.input_layernorm.weight,4.991438865661621,4.431613445281982,0.9536604881286621,5.050804138183594,0.06745422975365595,4.939847946166992,5.112338066101074,5.230133533477783,0.0,0.6239298582077026,0.07462686567164178
189,model.layers.20.post_attention_layernorm.weight,3.6641716957092285,3.1402225494384766,0.8865776062011719,3.5906553268432617,0.027750199156268574,3.5554933547973633,3.628899574279785,4.417137622833252,0.0,0.45802146196365356,0.014925373134328358
190,model.layers.21.self_attn.q_proj.weight,7.7184834480285645,7.532288074493408,0.9945979714393616,7.317322974908166,0.0941600310342632,6.820746421813965,7.521985054016113,7.42169189453125,0.0,0.9648104310035706,0.3681592039800995
191,model.layers.21.self_attn.k_proj.weight,7.709254741668701,7.517123699188232,0.9945409297943115,7.302195576950908,0.13015876110705837,6.387831687927246,7.52219295501709,7.422569751739502,0.0,0.9636568427085876,0.3383084577114428
192,model.layers.21.self_attn.v_proj.weight,7.732534885406494,7.558324337005615,0.9946945905685425,7.338497318327427,0.05924795258436255,7.149927139282227,7.48796272277832,7.437403678894043,0.0,0.9665668606758118,0.472636815920398
193,model.layers.21.self_attn.o_proj.weight,7.762516975402832,7.612302303314209,0.9948894381523132,7.366550835315138,0.0572376603845352,6.449902534484863,7.537320137023926,7.459362983703613,0.0,0.970314621925354,0.9651741293532339
194,model.layers.21.mlp.gate_proj.weight,7.752955913543701,7.595778465270996,0.9948305487632751,7.355036368127912,0.07138074116993262,6.535032272338867,7.555951118469238,7.447029113769531,0.0,0.9691194891929626,0.7313432835820896
195,model.layers.21.mlp.up_proj.weight,7.7583842277526855,7.605295658111572,0.9948645830154419,7.359967640093104,0.06933382555028715,6.502463340759277,7.561619281768799,7.454853057861328,0.0,0.9697980284690857,0.845771144278607
196,model.layers.21.mlp.down_proj.weight,7.7080078125,7.517251491546631,0.9945414066314697,7.311007828536359,0.09400188018521609,5.588497161865234,7.519779682159424,7.413327217102051,0.0,0.9635009765625,0.32338308457711445
197,model.layers.21.input_layernorm.weight,5.010107040405273,4.456303596496582,0.9544467926025391,5.080285429954529,0.16586176378428436,4.916421890258789,5.356823921203613,5.321671485900879,0.0,0.6262633800506592,0.0845771144278607
198,model.layers.21.post_attention_layernorm.weight,4.309791564941406,3.7323172092437744,0.9247579574584961,4.214364051818848,0.059616449907461566,4.112900733947754,4.265856742858887,5.082513332366943,0.0,0.5387239456176758,0.024875621890547265
199,model.norm.weight,4.6510443687438965,4.049614906311035,0.939612865447998,4.867547631263733,0.12546702427643794,4.659599304199219,4.983267307281494,5.422189235687256,0.0,0.5813805460929871,0.029850746268656716
200,lm_head.weight,4.903677463531494,4.6472320556640625,0.9600934982299805,6.900978354685009,0.2768993511693229,4.719388961791992,7.44169282913208,5.274136066436768,0.00014734268188476562,0.6129596829414368,0.05472636815920398
